customer_id,recency,frequency,monetary,cluster,segment
13657.0,10,2,382.14,0,Low-Value
13658.0,9,9,6025.5,0,Low-Value
13659.0,205,12,4894.88,0,Low-Value
13660.0,399,1,314.59,0,Low-Value
13661.0,602,1,325.24,0,Low-Value
13662.0,85,11,2250.11,0,Low-Value
13663.0,178,5,2047.51,0,Low-Value
13665.0,385,3,1711.6599999999999,0,Low-Value
13666.0,59,5,127.89999999999999,0,Low-Value
13667.0,148,1,305.02,0,Low-Value
13668.0,2,35,13089.94,0,Low-Value
13669.0,50,3,413.55,0,Low-Value
13670.0,74,1,349.7,0,Low-Value
13671.0,394,1,194.95,0,Low-Value
13672.0,300,3,419.92,0,Low-Value
13673.0,18,2,396.92,0,Low-Value
13674.0,432,1,240.68,0,Low-Value
13675.0,150,2,486.82000000000005,0,Low-Value
13676.0,538,2,243.9,0,Low-Value
13677.0,404,2,556.1899999999999,0,Low-Value
13678.0,151,1,232.6,0,Low-Value
13679.0,493,3,281.26,0,Low-Value
13680.0,0,12,11435.67,0,Low-Value
13681.0,17,4,827.83,0,Low-Value
13682.0,186,1,59.5,0,Low-Value
13683.0,457,1,258.6,0,Low-Value
13684.0,285,4,596.98,0,Low-Value
13685.0,2,7,3119.44,0,Low-Value
13686.0,182,3,409.04,0,Low-Value
13687.0,437,1,11880.84,0,Low-Value
13688.0,634,1,375.5,0,Low-Value
13689.0,62,2,1259.5,0,Low-Value
13690.0,58,1,172.25,0,Low-Value
13691.0,395,1,212.78,0,Low-Value
13692.0,24,5,3114.4,0,Low-Value
13693.0,373,9,2011.82,0,Low-Value
13694.0,3,143,196482.81,1,High-Value
13695.0,30,16,2770.73,0,Low-Value
13696.0,421,3,2020.4,0,Low-Value
13697.0,38,1,151.29999999999998,0,Low-Value
13698.0,596,2,465.53000000000003,0,Low-Value
13699.0,154,2,764.15,0,Low-Value
13700.0,25,13,2613.46,0,Low-Value
13701.0,446,1,161.0,0,Low-Value
13702.0,445,1,135.18,0,Low-Value
13703.0,317,2,425.56,0,Low-Value
13704.0,4,9,2308.06,0,Low-Value
13705.0,7,7,2035.33,0,Low-Value
13706.0,302,2,631.17,0,Low-Value
13707.0,266,5,3365.86,0,Low-Value
13708.0,270,1,296.88,0,Low-Value
13709.0,3,18,7591.75,0,Low-Value
13710.0,31,3,509.52,0,Low-Value
13711.0,218,9,1792.26,0,Low-Value
13712.0,246,2,766.42,0,Low-Value
13713.0,407,3,743.26,0,Low-Value
13714.0,464,1,161.35,0,Low-Value
13715.0,280,17,8483.29,0,Low-Value
13716.0,268,1,138.28,0,Low-Value
13717.0,31,8,1763.3,0,Low-Value
13718.0,245,2,306.55,0,Low-Value
13719.0,14,11,2815.25,0,Low-Value
13720.0,116,4,799.9,0,Low-Value
13721.0,35,2,741.54,0,Low-Value
13722.0,131,10,5635.41,0,Low-Value
13723.0,216,6,1209.2,0,Low-Value
13724.0,636,1,213.01,0,Low-Value
13725.0,49,8,1980.56,0,Low-Value
13726.0,38,2,1079.6599999999999,0,Low-Value
13727.0,28,8,1080.05,0,Low-Value
13728.0,36,16,2855.17,0,Low-Value
13729.0,435,3,724.73,0,Low-Value
13730.0,135,2,752.6,0,Low-Value
13731.0,218,2,610.59,0,Low-Value
13732.0,27,1,491.86,0,Low-Value
13733.0,410,2,487.03000000000003,0,Low-Value
13734.0,508,4,6701.640000000001,0,Low-Value
13735.0,24,13,9813.22,0,Low-Value
13736.0,4,7,2766.21,0,Low-Value
13737.0,199,1,339.59999999999997,0,Low-Value
13738.0,395,1,440.93,0,Low-Value
13739.0,17,2,292.2,0,Low-Value
13740.0,240,5,1597.77,0,Low-Value
13741.0,71,3,668.4300000000001,0,Low-Value
13742.0,16,12,3131.02,0,Low-Value
13743.0,2,7,1341.6,0,Low-Value
13744.0,94,2,1156.36,0,Low-Value
13745.0,161,2,777.36,0,Low-Value
13746.0,413,1,176.69,0,Low-Value
13747.0,373,2,249.39999999999998,0,Low-Value
13748.0,95,9,2268.35,0,Low-Value
13750.0,53,11,3602.1800000000003,0,Low-Value
13751.0,287,1,296.25,0,Low-Value
13752.0,123,7,1590.73,0,Low-Value
13753.0,287,4,2094.57,0,Low-Value
13754.0,151,3,447.05,0,Low-Value
13755.0,3,9,2161.35,0,Low-Value
13756.0,1,23,9207.5,0,Low-Value
13757.0,674,1,195.55,0,Low-Value
13758.0,11,15,9416.98,0,Low-Value
13759.0,32,2,659.4100000000001,0,Low-Value
13760.0,53,5,1363.6399999999999,0,Low-Value
13761.0,49,6,1952.17,0,Low-Value
13762.0,218,5,2472.48,0,Low-Value
13763.0,62,3,5217.4400000000005,0,Low-Value
13764.0,70,6,2953.26,0,Low-Value
13765.0,652,1,352.821,0,Low-Value
13766.0,494,1,190.35,0,Low-Value
13767.0,1,73,35540.53,0,Low-Value
13768.0,726,2,875.97,0,Low-Value
13769.0,1,20,5800.42,0,Low-Value
13770.0,421,4,785.37,0,Low-Value
13771.0,63,9,5728.82,0,Low-Value
13772.0,33,8,3114.22,0,Low-Value
13773.0,396,2,301.54,0,Low-Value
13774.0,81,1,345.0,0,Low-Value
13775.0,590,1,1049.66,0,Low-Value
13776.0,427,2,623.98,0,Low-Value
13777.0,0,61,56478.42,0,Low-Value
13778.0,102,4,1124.49,0,Low-Value
13779.0,515,1,161.13,0,Low-Value
13780.0,6,3,735.82,0,Low-Value
13781.0,250,3,778.83,0,Low-Value
13782.0,12,13,1793.72,0,Low-Value
13783.0,487,4,1542.09,0,Low-Value
13784.0,9,14,2910.23,0,Low-Value
13785.0,428,4,542.49,0,Low-Value
13786.0,366,6,3358.94,0,Low-Value
13787.0,75,6,1222.5,0,Low-Value
13788.0,504,1,3.75,0,Low-Value
13789.0,387,1,239.45999999999998,0,Low-Value
13790.0,3,1,348.8,0,Low-Value
13791.0,127,2,1516.0,0,Low-Value
13792.0,65,3,383.95,0,Low-Value
13793.0,646,1,96.0,0,Low-Value
13794.0,546,1,126.03,0,Low-Value
13795.0,387,4,836.3,0,Low-Value
13796.0,498,1,289.7,0,Low-Value
13797.0,436,3,1179.45,0,Low-Value
13798.0,0,110,75836.87,1,High-Value
13799.0,116,9,2803.57,0,Low-Value
13800.0,309,3,1679.56,0,Low-Value
13801.0,66,1,324.8,0,Low-Value
13802.0,138,19,26259.11,0,Low-Value
13803.0,254,3,1338.91,0,Low-Value
13804.0,30,9,3208.52,0,Low-Value
13805.0,51,2,924.6,0,Low-Value
13806.0,63,1,256.38,0,Low-Value
13807.0,366,3,534.8,0,Low-Value
13808.0,5,5,1747.66,0,Low-Value
13809.0,304,3,679.7,0,Low-Value
13810.0,28,3,1499.01,0,Low-Value
13811.0,183,3,814.5,0,Low-Value
13812.0,41,3,539.0,0,Low-Value
13813.0,39,8,2765.47,0,Low-Value
13814.0,91,3,2257.32,0,Low-Value
13815.0,21,8,7475.74,0,Low-Value
13816.0,23,2,571.6700000000001,0,Low-Value
13817.0,28,2,382.98,0,Low-Value
13818.0,429,1,61.28,0,Low-Value
13819.0,301,6,2642.35,0,Low-Value
13820.0,417,3,660.65,0,Low-Value
13821.0,144,6,1410.73,0,Low-Value
13822.0,5,2,632.0,0,Low-Value
13823.0,18,7,3403.4500000000003,0,Low-Value
13824.0,32,12,3314.76,0,Low-Value
13825.0,621,2,255.59,0,Low-Value
13826.0,175,1,189.5,0,Low-Value
13827.0,57,3,412.05,0,Low-Value
13828.0,21,1,209.49,0,Low-Value
13829.0,420,1,102.0,0,Low-Value
13830.0,581,1,156.85000000000002,0,Low-Value
13831.0,15,18,7023.58,0,Low-Value
13832.0,18,2,613.6899999999999,0,Low-Value
13833.0,158,2,701.36,0,Low-Value
13834.0,576,2,324.19,0,Low-Value
13835.0,24,7,1095.27,0,Low-Value
13836.0,398,2,620.37,0,Low-Value
13837.0,211,2,271.24,0,Low-Value
13838.0,5,10,1966.09,0,Low-Value
13839.0,485,1,139.95000000000002,0,Low-Value
13840.0,415,1,651.4,0,Low-Value
13841.0,252,1,85.0,0,Low-Value
13842.0,58,18,5629.91,0,Low-Value
13843.0,380,1,319.75,0,Low-Value
13844.0,10,1,361.62,0,Low-Value
13845.0,64,1,312.98,0,Low-Value
13846.0,24,4,1307.79,0,Low-Value
13847.0,719,1,310.72,0,Low-Value
13848.0,91,8,3335.0,0,Low-Value
13849.0,51,5,3469.3,0,Low-Value
13850.0,128,1,1595.48,0,Low-Value
13851.0,95,8,4606.46,0,Low-Value
13852.0,610,1,187.35000000000002,0,Low-Value
13853.0,56,1,1090.14,0,Low-Value
13854.0,8,39,12253.96,0,Low-Value
13855.0,500,4,1310.3400000000001,0,Low-Value
13856.0,168,11,1142.03,0,Low-Value
13857.0,392,6,1001.01,0,Low-Value
13858.0,56,1,216.17,0,Low-Value
13859.0,325,2,515.86,0,Low-Value
13860.0,0,5,1245.9,0,Low-Value
13861.0,428,2,273.26,0,Low-Value
13862.0,17,9,2556.09,0,Low-Value
13863.0,247,4,1239.55,0,Low-Value
13864.0,386,1,662.4000000000001,0,Low-Value
13865.0,57,4,501.56,0,Low-Value
13866.0,73,1,145.67000000000002,0,Low-Value
13867.0,30,3,1015.29,0,Low-Value
13868.0,6,2,3192.54,0,Low-Value
13869.0,122,10,8111.57,0,Low-Value
13870.0,1,15,5712.08,0,Low-Value
13871.0,22,17,7885.85,0,Low-Value
13872.0,526,3,919.57,0,Low-Value
13873.0,119,8,1038.92,0,Low-Value
13874.0,357,7,2049.15,0,Low-Value
13875.0,53,14,4814.37,0,Low-Value
13876.0,63,1,122.7,0,Low-Value
13877.0,85,3,449.68,0,Low-Value
13878.0,54,4,2473.06,0,Low-Value
13879.0,645,1,395.5,0,Low-Value
13880.0,20,17,4391.66,0,Low-Value
13881.0,3,43,45179.1,0,Low-Value
13882.0,2,5,1191.13,0,Low-Value
13883.0,10,15,6560.02,0,Low-Value
13884.0,6,10,1888.48,0,Low-Value
13885.0,188,2,506.8,0,Low-Value
13886.0,70,1,243.56,0,Low-Value
13887.0,203,1,349.55,0,Low-Value
13888.0,119,7,2169.05,0,Low-Value
13889.0,92,6,1991.23,0,Low-Value
13890.0,0,14,2927.38,0,Low-Value
13891.0,377,3,863.5600000000001,0,Low-Value
13892.0,26,6,1267.6499999999999,0,Low-Value
13893.0,297,1,821.1,0,Low-Value
13894.0,23,3,564.62,0,Low-Value
13895.0,27,6,4008.52,0,Low-Value
13896.0,625,1,388.55,0,Low-Value
13897.0,49,3,1160.72,0,Low-Value
13898.0,325,2,686.4,0,Low-Value
13899.0,15,2,388.52,0,Low-Value
13900.0,182,6,1610.59,0,Low-Value
13901.0,71,15,5676.34,0,Low-Value
13902.0,631,5,34095.26,0,Low-Value
13903.0,399,1,165.45000000000002,0,Low-Value
13904.0,36,2,332.64,0,Low-Value
13905.0,732,1,312.65,0,Low-Value
13906.0,408,1,42.0,0,Low-Value
13907.0,691,1,136.8,0,Low-Value
13908.0,79,4,2369.55,0,Low-Value
13909.0,422,2,286.6,0,Low-Value
13911.0,56,20,4234.99,0,Low-Value
13912.0,423,1,124.95,0,Low-Value
13913.0,506,1,42.22,0,Low-Value
13914.0,11,2,626.45,0,Low-Value
13915.0,393,1,70.80000000000001,0,Low-Value
13916.0,463,4,1275.81,0,Low-Value
13917.0,49,2,272.04,0,Low-Value
13918.0,49,2,1212.8400000000001,0,Low-Value
13919.0,58,4,1360.68,0,Low-Value
13920.0,431,4,1774.68,0,Low-Value
13921.0,401,4,730.7,0,Low-Value
13922.0,351,3,865.2,0,Low-Value
13923.0,53,1,351.13,0,Low-Value
13924.0,1,6,1838.8500000000001,0,Low-Value
13925.0,92,4,678.25,0,Low-Value
13926.0,22,1,223.85000000000002,0,Low-Value
13927.0,74,2,708.26,0,Low-Value
13928.0,10,4,464.57,0,Low-Value
13929.0,168,11,3494.1,0,Low-Value
13930.0,57,2,337.34,0,Low-Value
13931.0,95,11,5257.38,0,Low-Value
13932.0,294,1,307.4,0,Low-Value
13933.0,108,2,608.7900000000001,0,Low-Value
13934.0,263,1,922.1,0,Low-Value
13935.0,596,3,6116.92,0,Low-Value
13936.0,179,3,939.66,0,Low-Value
13937.0,168,2,880.13,0,Low-Value
13938.0,34,1,71.66,0,Low-Value
13939.0,22,7,1560.96,0,Low-Value
13940.0,16,4,839.14,0,Low-Value
13941.0,21,15,11122.300000000001,0,Low-Value
13942.0,534,1,320.0,0,Low-Value
13943.0,577,1,246.54,0,Low-Value
13944.0,652,1,200.43,0,Low-Value
13945.0,394,2,854.15,0,Low-Value
13946.0,78,6,1876.23,0,Low-Value
13947.0,64,1,90.6,0,Low-Value
13948.0,360,4,548.76,0,Low-Value
13949.0,2,6,2427.32,0,Low-Value
13950.0,10,4,745.06,0,Low-Value
13951.0,175,3,674.45,0,Low-Value
13952.0,217,14,12823.521,0,Low-Value
13953.0,6,12,6640.68,0,Low-Value
13954.0,1,2,439.92,0,Low-Value
13955.0,153,3,545.17,0,Low-Value
13956.0,4,5,1026.42,0,Low-Value
13957.0,417,3,458.25,0,Low-Value
13958.0,379,8,4709.2300000000005,0,Low-Value
13959.0,78,6,1076.18,0,Low-Value
13960.0,20,2,230.22,0,Low-Value
13961.0,391,1,538.4,0,Low-Value
13962.0,21,3,362.8,0,Low-Value
13963.0,307,17,3011.87,0,Low-Value
13964.0,386,2,438.9,0,Low-Value
13965.0,476,3,996.61,0,Low-Value
13966.0,434,1,390.86,0,Low-Value
13967.0,145,2,166.3,0,Low-Value
13968.0,422,1,123.66,0,Low-Value
13969.0,6,35,13365.87,0,Low-Value
13970.0,385,2,846.55,0,Low-Value
13971.0,18,14,4667.57,0,Low-Value
13972.0,70,2,190.25,0,Low-Value
13973.0,286,1,264.7,0,Low-Value
13974.0,48,2,677.72,0,Low-Value
13975.0,30,12,5358.84,0,Low-Value
13976.0,206,4,1192.36,0,Low-Value
13977.0,410,1,519.8100000000001,0,Low-Value
13978.0,14,2,196.79000000000002,0,Low-Value
13979.0,72,7,3416.23,0,Low-Value
13980.0,59,5,799.92,0,Low-Value
13981.0,415,1,331.14,0,Low-Value
13982.0,38,9,4445.59,0,Low-Value
13983.0,29,21,7108.45,0,Low-Value
13984.0,26,12,2048.6,0,Low-Value
13985.0,3,22,10020.86,0,Low-Value
13986.0,16,1,320.46,0,Low-Value
13987.0,379,2,682.54,0,Low-Value
13988.0,19,8,4757.8,0,Low-Value
13989.0,65,5,2026.06,0,Low-Value
13990.0,212,1,311.3,0,Low-Value
13991.0,11,6,855.97,0,Low-Value
13992.0,29,3,219.5,0,Low-Value
13993.0,42,19,6775.71,0,Low-Value
13994.0,3,6,2313.14,0,Low-Value
13995.0,14,14,3902.01,0,Low-Value
13996.0,385,2,895.76,0,Low-Value
13997.0,518,3,382.31,0,Low-Value
13998.0,446,3,566.7,0,Low-Value
13999.0,9,29,9502.26,0,Low-Value
14000.0,210,5,2046.3400000000001,0,Low-Value
14001.0,45,9,4530.09,0,Low-Value
14002.0,133,2,529.73,0,Low-Value
14003.0,732,1,209.41,0,Low-Value
14004.0,42,11,6258.45,0,Low-Value
14005.0,9,5,2874.72,0,Low-Value
14006.0,115,7,2196.67,0,Low-Value
14007.0,512,1,79.48,0,Low-Value
14008.0,431,1,509.04,0,Low-Value
14009.0,197,3,1099.91,0,Low-Value
14010.0,564,2,445.15,0,Low-Value
14011.0,479,2,457.82,0,Low-Value
14012.0,277,1,328.8,0,Low-Value
14013.0,109,5,1084.57,0,Low-Value
14014.0,76,3,1948.21,0,Low-Value
14015.0,52,1,917.34,0,Low-Value
14016.0,161,11,11403.41,0,Low-Value
14017.0,570,1,229.75,0,Low-Value
14018.0,644,1,367.15000000000003,0,Low-Value
14019.0,46,3,1421.61,0,Low-Value
14020.0,16,4,1249.01,0,Low-Value
14021.0,154,7,1716.58,0,Low-Value
14022.0,224,2,792.15,0,Low-Value
14023.0,6,2,584.07,0,Low-Value
14024.0,121,3,645.74,0,Low-Value
14025.0,464,8,4057.9,0,Low-Value
14026.0,470,2,713.11,0,Low-Value
14027.0,60,1,104.82,0,Low-Value
14028.0,549,3,10396.5,0,Low-Value
14029.0,62,2,467.66,0,Low-Value
14030.0,17,20,8262.29,0,Low-Value
14031.0,6,44,40999.17,0,Low-Value
14032.0,1,16,4850.2699999999995,0,Low-Value
14033.0,554,1,109.44,0,Low-Value
14034.0,21,3,651.8199999999999,0,Low-Value
14035.0,28,9,2856.72,0,Low-Value
14036.0,284,1,626.65,0,Low-Value
14037.0,175,6,836.95,0,Low-Value
14038.0,77,5,3069.88,0,Low-Value
14039.0,32,2,267.28000000000003,0,Low-Value
14040.0,40,35,12645.57,0,Low-Value
14041.0,265,1,141.41,0,Low-Value
14042.0,724,1,431.98,0,Low-Value
14043.0,490,2,304.25,0,Low-Value
14044.0,26,10,3123.1,0,Low-Value
14045.0,108,16,11313.029999999999,0,Low-Value
14046.0,283,1,154.99,0,Low-Value
14047.0,8,14,4255.03,0,Low-Value
14048.0,304,3,748.69,0,Low-Value
14049.0,16,13,13239.03,0,Low-Value
14050.0,31,2,746.36,0,Low-Value
14051.0,0,37,22434.0,0,Low-Value
14052.0,19,2,480.81,0,Low-Value
14053.0,123,4,572.3,0,Low-Value
14054.0,64,1,92.46,0,Low-Value
14055.0,105,3,1520.96,0,Low-Value
14056.0,0,23,8214.65,0,Low-Value
14057.0,23,22,8408.84,0,Low-Value
14058.0,462,2,469.19,0,Low-Value
14059.0,266,1,183.6,0,Low-Value
14060.0,4,30,9519.08,0,Low-Value
14061.0,506,3,917.4300000000001,0,Low-Value
14062.0,9,24,25604.2,0,Low-Value
14063.0,437,9,22710.2,0,Low-Value
14064.0,28,15,3332.42,0,Low-Value
14065.0,388,3,891.02,0,Low-Value
14066.0,266,1,152.55,0,Low-Value
14067.0,63,2,374.7,0,Low-Value
14068.0,319,4,1528.3700000000001,0,Low-Value
14069.0,514,2,230.06,0,Low-Value
14070.0,684,1,326.55,0,Low-Value
14071.0,3,8,1438.82,0,Low-Value
14072.0,666,1,390.85,0,Low-Value
14073.0,31,1,151.04,0,Low-Value
14074.0,622,1,219.39999999999998,0,Low-Value
14075.0,4,6,1734.87,0,Low-Value
14076.0,128,1,122.47,0,Low-Value
14077.0,40,6,615.0799999999999,0,Low-Value
14078.0,101,9,1692.6299999999999,0,Low-Value
14079.0,124,2,618.73,0,Low-Value
14080.0,32,5,1115.68,0,Low-Value
14081.0,301,10,5370.1,0,Low-Value
14082.0,364,2,413.36,0,Low-Value
14083.0,3,11,1407.26,0,Low-Value
14084.0,511,1,150.5,0,Low-Value
14085.0,1,33,10104.97,0,Low-Value
14086.0,462,1,39.95,0,Low-Value
14087.0,2,3,846.22,0,Low-Value
14088.0,9,16,64036.8,0,Low-Value
14089.0,56,1,161.0,0,Low-Value
14090.0,324,1,76.32000000000001,0,Low-Value
14091.0,653,2,9530.08,0,Low-Value
14092.0,7,24,7229.45,0,Low-Value
14093.0,11,1,442.85,0,Low-Value
14094.0,439,1,335.22,0,Low-Value
14095.0,722,1,2.95,0,Low-Value
14096.0,3,17,65164.79,0,Low-Value
14097.0,480,2,422.85999999999996,0,Low-Value
14098.0,36,1,147.35,0,Low-Value
14099.0,15,20,5765.71,0,Low-Value
14100.0,137,1,194.9,0,Low-Value
14101.0,73,13,9961.93,0,Low-Value
14102.0,4,5,1360.28,0,Low-Value
14104.0,154,5,771.5799999999999,0,Low-Value
14105.0,238,5,5988.83,0,Low-Value
14106.0,736,1,214.79999999999998,0,Low-Value
14107.0,51,11,4877.3,0,Low-Value
14108.0,30,4,1044.96,0,Low-Value
14109.0,72,1,144.2,0,Low-Value
14110.0,3,33,12987.95,0,Low-Value
14111.0,13,4,692.85,0,Low-Value
14112.0,22,13,5834.59,0,Low-Value
14113.0,3,16,7092.610000000001,0,Low-Value
14114.0,273,7,1364.09,0,Low-Value
14115.0,501,2,622.6700000000001,0,Low-Value
14116.0,19,5,1382.74,0,Low-Value
14117.0,143,1,90.0,0,Low-Value
14118.0,428,1,458.45,0,Low-Value
14119.0,375,2,183.37,0,Low-Value
14121.0,3,4,2780.15,0,Low-Value
14122.0,405,3,362.42,0,Low-Value
14123.0,732,1,436.18,0,Low-Value
14124.0,83,1,419.58000000000004,0,Low-Value
14125.0,10,3,2740.43,0,Low-Value
14126.0,7,4,1172.46,0,Low-Value
14127.0,122,6,1900.0800000000002,0,Low-Value
14128.0,60,3,924.21,0,Low-Value
14129.0,1,9,2591.34,0,Low-Value
14130.0,318,4,1882.67,0,Low-Value
14131.0,648,1,187.87,0,Low-Value
14132.0,1,11,3586.0299999999997,0,Low-Value
14133.0,129,4,911.14,0,Low-Value
14134.0,382,15,11123.35,0,Low-Value
14135.0,1,24,9643.92,0,Low-Value
14136.0,400,5,1570.81,0,Low-Value
14137.0,695,1,332.7,0,Low-Value
14138.0,1,2,982.3800000000001,0,Low-Value
14139.0,45,4,1086.8,0,Low-Value
14140.0,3,2,935.05,0,Low-Value
14141.0,2,4,915.13,0,Low-Value
14142.0,372,2,983.15,0,Low-Value
14143.0,133,1,115.8,0,Low-Value
14144.0,485,1,30.599999999999998,0,Low-Value
14145.0,46,7,7600.05,0,Low-Value
14146.0,8,12,9450.3,0,Low-Value
14147.0,77,9,2590.2,0,Low-Value
14148.0,233,2,466.29,0,Low-Value
14149.0,220,1,446.62,0,Low-Value
14150.0,35,2,658.64,0,Low-Value
14151.0,672,2,679.45,0,Low-Value
14152.0,74,7,1997.3400000000001,0,Low-Value
14153.0,482,1,233.4,0,Low-Value
14154.0,238,8,6460.7,0,Low-Value
14155.0,265,1,118.75,0,Low-Value
14156.0,9,156,313946.37,1,High-Value
14157.0,19,5,1002.78,0,Low-Value
14158.0,39,1,507.66,0,Low-Value
14159.0,19,20,7938.01,0,Low-Value
14160.0,609,7,8421.47,0,Low-Value
14161.0,215,7,3318.88,0,Low-Value
14162.0,173,2,289.36,0,Low-Value
14163.0,86,5,2594.62,0,Low-Value
14164.0,70,2,1631.77,0,Low-Value
14165.0,275,1,122.53999999999999,0,Low-Value
14166.0,504,2,256.85,0,Low-Value
14167.0,38,8,1296.49,0,Low-Value
14168.0,420,2,370.45,0,Low-Value
14169.0,430,2,624.4300000000001,0,Low-Value
14170.0,374,3,597.33,0,Low-Value
14171.0,97,2,498.79,0,Low-Value
14172.0,604,3,402.72,0,Low-Value
14173.0,10,6,586.0,0,Low-Value
14174.0,32,1,134.46,0,Low-Value
14175.0,59,8,7678.88,0,Low-Value
14176.0,296,5,916.01,0,Low-Value
14177.0,85,13,2229.34,0,Low-Value
14178.0,8,7,1620.93,0,Low-Value
14179.0,40,2,719.78,0,Low-Value
14180.0,10,33,6319.25,0,Low-Value
14181.0,410,2,310.55,0,Low-Value
14182.0,443,4,678.77,0,Low-Value
14183.0,410,2,286.29,0,Low-Value
14184.0,66,1,452.89,0,Low-Value
14185.0,330,1,197.65,0,Low-Value
14186.0,426,5,1550.63,0,Low-Value
14187.0,473,1,123.5,0,Low-Value
14188.0,30,6,2054.36,0,Low-Value
14189.0,1,16,5814.39,0,Low-Value
14190.0,665,1,79.9,0,Low-Value
14191.0,1,15,4817.66,0,Low-Value
14192.0,387,1,293.74,0,Low-Value
14193.0,67,3,1210.19,0,Low-Value
14194.0,4,36,18670.59,0,Low-Value
14195.0,201,6,2615.6,0,Low-Value
14196.0,106,1,335.52,0,Low-Value
14197.0,410,1,390.05,0,Low-Value
14198.0,17,9,1569.73,0,Low-Value
14199.0,217,4,1091.7,0,Low-Value
14200.0,616,1,379.2,0,Low-Value
14201.0,59,10,1193.54,0,Low-Value
14202.0,380,3,847.76,0,Low-Value
14203.0,396,1,339.34,0,Low-Value
14204.0,1,4,1062.96,0,Low-Value
14205.0,16,9,2414.2,0,Low-Value
14206.0,238,3,1185.01,0,Low-Value
14207.0,687,1,157.8,0,Low-Value
14208.0,94,2,567.05,0,Low-Value
14209.0,10,15,4993.27,0,Low-Value
14210.0,105,16,5861.52,0,Low-Value
14211.0,52,18,4402.29,0,Low-Value
14212.0,89,2,2190.14,0,Low-Value
14213.0,404,1,1192.2,0,Low-Value
14214.0,30,5,1004.38,0,Low-Value
14215.0,11,9,3416.33,0,Low-Value
14216.0,2,5,2150.04,0,Low-Value
14217.0,1,23,3416.89,0,Low-Value
14218.0,42,1,169.48000000000002,0,Low-Value
14219.0,3,3,633.83,0,Low-Value
14220.0,246,4,1515.0,0,Low-Value
14221.0,41,17,6517.49,0,Low-Value
14222.0,176,1,683.17,0,Low-Value
14223.0,91,3,991.13,0,Low-Value
14224.0,109,9,1897.9,0,Low-Value
14225.0,434,4,2037.02,0,Low-Value
14226.0,28,6,3002.53,0,Low-Value
14227.0,25,15,6368.71,0,Low-Value
14228.0,437,3,745.5,0,Low-Value
14229.0,51,7,2594.04,0,Low-Value
14230.0,435,3,979.8000000000001,0,Low-Value
14231.0,183,4,1235.6200000000001,0,Low-Value
14232.0,42,5,2048.07,0,Low-Value
14233.0,48,7,2904.27,0,Low-Value
14234.0,21,4,775.46,0,Low-Value
14235.0,74,9,4717.99,0,Low-Value
14236.0,80,5,1744.64,0,Low-Value
14237.0,372,2,632.14,0,Low-Value
14238.0,325,3,434.23,0,Low-Value
14239.0,42,21,4263.17,0,Low-Value
14240.0,29,3,1247.49,0,Low-Value
14241.0,183,2,333.70000000000005,0,Low-Value
14242.0,234,2,280.55,0,Low-Value
14243.0,8,17,7431.05,0,Low-Value
14244.0,660,1,366.41999999999996,0,Low-Value
14245.0,219,2,1693.45,0,Low-Value
14246.0,110,3,1474.06,0,Low-Value
14247.0,277,5,772.66,0,Low-Value
14248.0,317,3,1032.95,0,Low-Value
14249.0,410,12,5625.461,0,Low-Value
14250.0,6,3,1904.05,0,Low-Value
14251.0,1,5,2879.7000000000003,0,Low-Value
14252.0,380,1,350.99,0,Low-Value
14253.0,492,2,363.40000000000003,0,Low-Value
14254.0,432,1,601.03,0,Low-Value
14255.0,545,1,1000.63,0,Low-Value
14256.0,259,5,2473.9900000000002,0,Low-Value
14257.0,63,9,5954.45,0,Low-Value
14258.0,8,25,32051.34,0,Low-Value
14259.0,141,1,120.0,0,Low-Value
14260.0,470,3,824.28,0,Low-Value
14261.0,50,2,1163.45,0,Low-Value
14262.0,7,8,2618.23,0,Low-Value
14263.0,422,1,322.93,0,Low-Value
14264.0,154,6,1517.3600000000001,0,Low-Value
14265.0,108,4,1373.35,0,Low-Value
14266.0,427,1,40.56,0,Low-Value
14267.0,162,3,1516.24,0,Low-Value
14268.0,470,1,354.85,0,Low-Value
14269.0,438,1,295.73,0,Low-Value
14270.0,331,1,492.65000000000003,0,Low-Value
14271.0,225,2,219.13,0,Low-Value
14272.0,73,4,920.81,0,Low-Value
14273.0,50,4,559.97,0,Low-Value
14274.0,685,1,256.6,0,Low-Value
14275.0,395,6,1189.3799999999999,0,Low-Value
14276.0,98,7,2102.68,0,Low-Value
14277.0,14,9,17225.81,0,Low-Value
14278.0,409,1,205.83,0,Low-Value
14279.0,520,2,191.86,0,Low-Value
14280.0,196,1,134.04,0,Low-Value
14281.0,407,1,245.15,0,Low-Value
14282.0,2,25,7849.66,0,Low-Value
14283.0,462,4,628.4399999999999,0,Low-Value
14284.0,30,3,1299.65,0,Low-Value
14285.0,20,8,3284.42,0,Low-Value
14286.0,23,7,8479.76,0,Low-Value
14287.0,7,3,176.63,0,Low-Value
14288.0,212,1,426.6,0,Low-Value
14289.0,8,6,911.26,0,Low-Value
14290.0,10,8,4516.56,0,Low-Value
14291.0,1,23,7904.1,0,Low-Value
14292.0,7,16,9226.25,0,Low-Value
14293.0,2,9,3267.9300000000003,0,Low-Value
14294.0,406,1,375.34,0,Low-Value
14295.0,39,5,2362.91,0,Low-Value
14296.0,420,2,456.40000000000003,0,Low-Value
14297.0,17,4,1305.33,0,Low-Value
